Date,PNQI_High,PNQI_Low,PNQI_Open,PNQI_Close,PNQI_Volume,PNQI_Adj_Close,IXN_High,IXN_Low,IXN_Open,IXN_Close,IXN_Volume,IXN_Adj_Close,VGT_High,VGT_Low,VGT_Open,VGT_Close,VGT_Volume,VGT_Adj_Close,VIX_High,VIX_Low,VIX_Open,VIX_Close,VIX_Volume,VIX_Adj_Close,NDX_High,NDX_Low,NDX_Open,NDX_Close,NDX_Volume,NDX_Adj_Close,RUT_High,RUT_Low,RUT_Open,RUT_Close,RUT_Volume,RUT_Adj_Close,VXN_High,VXN_Low,VXN_Open,VXN_Close,VXN_Volume,VXN_Adj_Close,Mkt-RF,SMB,HML,RMW,CMA,RF
2010-01-25,24.5,24.200000762939453,24.489999771118164,24.299999237060547,15600.0,24.281524658203125,54.75,54.119998931884766,54.650001525878906,54.41999816894531,40700.0,48.84115982055664,52.97999954223633,52.36000061035156,52.75,52.650001525878906,356000.0,46.74003219604492,27.31999969482422,24.610000610351562,27.31999969482422,25.40999984741211,0,25.40999984741211,1813.6500244140625,1794.6800537109375,1806.5999755859375,1802.3900146484375,2134350000,1802.3900146484375,621.780029296875,614.1799926757812,618.75,618.1099853515625,44813900.0,618.1099853515625,28.350000381469727,26.760000228881836,28.350000381469727,27.040000915527344,0,27.040000915527344,0.37,-0.19,0.33,0.08,0.11,0.0
2010-01-26,24.510000228881836,24.100000381469727,24.200000762939453,24.31999969482422,6500.0,24.3015079498291,54.849998474121094,53.90999984741211,54.529998779296875,54.13999938964844,64700.0,48.589866638183594,53.2599983215332,52.349998474121094,52.54999923706055,52.650001525878906,200600.0,46.74003219604492,26.219999313354492,22.770000457763672,26.030000686645508,24.549999237060547,0,24.549999237060547,1825.949951171875,1792.0400390625,1798.3599853515625,1803.8599853515625,2361260000,1803.8599853515625,619.97998046875,611.9199829101562,616.4299926757812,612.1599731445312,47319100.0,612.1599731445312,27.8799991607666,23.690000534057617,27.25,25.469999313354492,0,25.469999313354492,-0.45,-0.22,-0.46,0.4,-0.06,0.0
2010-01-27,24.350000381469727,24.350000381469727,24.350000381469727,24.350000381469727,200.0,24.33148765563965,54.560001373291016,53.68000030517578,54.04999923706055,54.470001220703125,61200.0,48.88603973388672,53.099998474121094,52.130001068115234,52.5,52.959999084472656,285400.0,47.01523971557617,25.690000534057617,23.139999389648438,24.809999465942383,23.139999389648438,0,23.139999389648438,1823.800048828125,1790.0999755859375,1801.6700439453125,1818.9000244140625,2492880000,1818.9000244140625,618.760009765625,607.9199829101562,610.2899780273438,618.3800048828125,53191200.0,618.3800048828125,26.190000534057617,23.84000015258789,25.6299991607666,24.209999084472656,0,24.209999084472656,0.53,0.22,0.16,-0.92,-0.04,0.0
2010-01-28,24.649999618530273,24.18000030517578,24.600000381469727,24.270000457763672,3500.0,24.25154685974121,54.88999938964844,53.029998779296875,54.650001525878906,53.5,143500.0,48.01546859741211,52.83000183105469,51.119998931884766,52.779998779296875,51.540000915527344,184300.0,45.75463104248047,25.299999237060547,22.690000534057617,22.790000915527344,23.729999542236328,0,23.729999542236328,1805.8499755859375,1762.0999755859375,1805.6400146484375,1771.0999755859375,2829640000,1771.0999755859375,620.1799926757812,603.260009765625,619.6500244140625,607.9299926757812,54524000.0,607.9299926757812,26.68000030517578,24.469999313354492,24.5,24.90999984741211,0,24.90999984741211,-1.18,-0.53,0.47,-0.24,0.05,0.0
2010-01-29,24.6200008392334,23.829999923706055,24.420000076293945,23.8700008392334,29900.0,23.851852416992188,53.83000183105469,52.0,53.79999923706055,52.34000015258789,125100.0,46.97439956665039,52.0,50.150001525878906,51.86000061035156,50.380001068115234,322000.0,44.7248420715332,25.030000686645508,22.110000610351562,23.729999542236328,24.6200008392334,0,24.6200008392334,1789.9300537109375,1734.030029296875,1787.1400146484375,1741.0400390625,3090580000,1741.0400390625,616.030029296875,600.530029296875,610.0,602.0399780273438,54128500.0,602.0399780273438,26.649999618530273,23.479999542236328,24.90999984741211,25.799999237060547,0,25.799999237060547,-0.97,-0.07,-0.45,-0.2,0.2,0.0
2010-02-01,24.059999465942383,23.84000015258789,23.889999389648438,24.030000686645508,8000.0,24.011730194091797,52.84000015258789,52.470001220703125,52.630001068115234,52.75,413300.0,47.34235763549805,51.189998626708984,50.529998779296875,50.61000061035156,51.189998626708984,427800.0,45.44392013549805,24.329999923706055,22.579999923706055,24.329999923706055,22.59000015258789,0,22.59000015258789,1760.719970703125,1744.260009765625,1745.9100341796875,1760.719970703125,2234140000,1760.719970703125,609.27001953125,602.219970703125,602.219970703125,609.25,40776100.0,609.25,26.059999465942383,24.31999969482422,26.059999465942383,24.329999923706055,0,24.329999923706055,1.39,-0.14,0.91,-0.16,0.69,0.0
2010-02-02,24.229999542236328,24.020000457763672,24.1299991607666,24.219999313354492,2700.0,24.201583862304688,53.4900016784668,52.689998626708984,53.0,53.310001373291016,94800.0,47.84495162963867,51.7400016784668,50.939998626708984,51.2599983215332,51.630001068115234,346800.0,45.83453369140625,22.989999771118164,21.079999923706055,22.59000015258789,21.479999542236328,0,21.479999542236328,1780.1700439453125,1750.3900146484375,1760.6500244140625,1776.9200439453125,2468470000,1776.9200439453125,615.5999755859375,607.3499755859375,609.7899780273438,614.0499877929688,47495400.0,614.0499877929688,24.510000228881836,22.600000381469727,24.329999923706055,23.010000228881836,0,23.010000228881836,1.21,-0.32,0.66,0.2,0.69,0.0
2010-02-03,24.5,24.3700008392334,24.3700008392334,24.5,1000.0,24.481372833251953,53.650001525878906,53.18000030517578,53.349998474121094,53.459999084472656,74300.0,47.97957229614258,51.880001068115234,51.279998779296875,51.34000015258789,51.779998779296875,117300.0,45.967689514160156,22.110000610351562,21.329999923706055,22.110000610351562,21.600000381469727,0,21.600000381469727,1787.8900146484375,1766.5999755859375,1767.1400146484375,1784.699951171875,2303350000,1784.699951171875,615.739990234375,606.6400146484375,612.260009765625,610.6599731445312,42854500.0,610.6599731445312,23.229999542236328,22.209999084472656,23.229999542236328,22.34000015258789,0,22.34000015258789,-0.49,0.06,-0.39,0.25,-0.14,0.0
2010-02-04,24.40999984741211,23.770000457763672,24.270000457763672,23.770000457763672,2500.0,23.75192642211914,53.18000030517578,51.90999984741211,53.0099983215332,51.90999984741211,72500.0,46.588470458984375,51.5,50.22999954223633,51.36000061035156,50.2599983215332,175700.0,44.61831283569336,26.31999969482422,22.6299991607666,22.6299991607666,26.079999923706055,0,26.079999923706055,1775.3699951171875,1732.989990234375,1771.780029296875,1732.989990234375,2801390000,1732.989990234375,610.6300048828125,589.6799926757812,610.6300048828125,589.6799926757812,58596900.0,589.6799926757812,26.06999969482422,23.229999542236328,23.3700008392334,25.989999771118164,0,25.989999771118164,-3.14,-0.34,-1.19,0.39,-0.03,0.0
2010-02-05,23.860000610351562,23.489999771118164,23.719999313354492,23.860000610351562,18000.0,23.84185791015625,52.220001220703125,51.189998626708984,51.790000915527344,52.099998474121094,86700.0,46.75899887084961,50.790000915527344,49.79999923706055,50.33000183105469,50.72999954223633,380800.0,45.035552978515625,29.219999313354492,25.3700008392334,25.690000534057617,26.110000610351562,0,26.110000610351562,1748.77001953125,1712.8900146484375,1739.18994140625,1746.1199951171875,2811100000,1746.1199951171875,592.989990234375,580.489990234375,590.0999755859375,592.97998046875,64389000.0,592.97998046875,28.639999389648438,25.170000076293945,25.280000686645508,25.959999084472656,0,25.959999084472656,0.29,-0.08,-0.07,-0.6,-0.16,0.0
2010-02-08,24.09000015258789,23.790000915527344,23.950000762939453,23.790000915527344,1400.0,23.771913528442383,52.529998779296875,51.90999984741211,52.369998931884766,51.90999984741211,56200.0,46.588470458984375,51.11000061035156,50.470001220703125,50.7599983215332,50.470001220703125,165200.0,44.80474853515625,27.110000610351562,25.479999542236328,26.110000610351562,26.510000228881836,0,26.510000228881836,1755.6500244140625,1734.1199951171875,1744.02001953125,1734.8800048828125,2036280000,1734.8800048828125,595.2899780273438,586.3699951171875,592.719970703125,586.489990234375,40898200.0,586.489990234375,27.399999618530273,25.790000915527344,25.959999084472656,26.920000076293945,0,26.920000076293945,-0.79,-0.05,-0.35,0.14,0.17,0.0
2010-02-09,24.059999465942383,23.93000030517578,24.010000228881836,23.969999313354492,9000.0,23.95177459716797,53.040000915527344,52.08000183105469,52.61000061035156,52.61000061035156,201400.0,47.21670913696289,51.41999816894531,50.61000061035156,51.060001373291016,51.02000045776367,169700.0,45.29299545288086,26.559999465942383,24.780000686645508,26.510000228881836,26.0,0,26.0,1768.5799560546875,1739.239990234375,1756.280029296875,1753.8399658203125,2296420000,1753.8399658203125,597.3900146484375,588.2100219726562,591.7000122070312,595.1699829101562,51142600.0,595.1699829101562,26.90999984741211,24.920000076293945,26.90999984741211,25.579999923706055,0,25.579999923706055,1.33,0.36,0.59,0.28,0.41,0.0
2010-02-10,24.049999237060547,24.030000686645508,24.040000915527344,24.040000915527344,1500.0,24.0217227935791,52.7599983215332,52.130001068115234,52.630001068115234,52.38999938964844,187700.0,47.01926040649414,51.209999084472656,50.540000915527344,51.0,50.90999984741211,313500.0,45.195350646972656,26.770000457763672,24.799999237060547,26.360000610351562,25.399999618530273,0,25.399999618530273,1760.6099853515625,1738.4599609375,1752.4599609375,1749.760009765625,2059940000,1749.760009765625,596.8300170898438,587.4299926757812,593.2899780273438,595.8200073242188,42514500.0,595.8200073242188,26.260000228881836,24.780000686645508,25.809999465942383,25.229999542236328,0,25.229999542236328,-0.17,0.29,0.29,-0.55,-0.03,0.0
2010-02-11,24.479999542236328,24.010000228881836,24.020000457763672,24.479999542236328,8100.0,24.461387634277344,53.13999938964844,52.18000030517578,52.630001068115234,53.099998474121094,106500.0,47.6564826965332,51.68000030517578,50.619998931884766,50.869998931884766,51.58000183105469,94000.0,45.79014205932617,26.110000610351562,23.8700008392334,25.81999969482422,23.959999084472656,0,23.959999084472656,1780.050048828125,1739.02001953125,1747.550048828125,1775.739990234375,2141260000,1775.739990234375,605.5999755859375,590.6099853515625,594.2999877929688,605.4600219726562,44008700.0,605.4600219726562,25.729999542236328,23.43000030517578,25.360000610351562,23.43000030517578,0,23.43000030517578,1.13,0.66,0.07,0.1,-0.17,0.0
2010-02-12,24.520000457763672,24.270000457763672,24.270000457763672,24.520000457763672,3600.0,24.501358032226562,53.04999923706055,52.15999984741211,52.15999984741211,52.95000076293945,107900.0,47.5218505859375,51.75,50.84000015258789,51.08000183105469,51.70000076293945,265400.0,45.896671295166016,25.540000915527344,22.729999542236328,23.959999084472656,22.729999542236328,0,22.729999542236328,1783.699951171875,1756.6500244140625,1761.2900390625,1779.1099853515625,2236180000,1779.1099853515625,610.719970703125,598.030029296875,600.9199829101562,610.719970703125,41606800.0,610.719970703125,24.75,22.969999313354492,23.420000076293945,22.969999313354492,0,22.969999313354492,-0.07,0.96,0.15,-0.16,0.28,0.0
2010-02-16,24.90999984741211,24.600000381469727,24.670000076293945,24.729999542236328,3200.0,24.711196899414062,53.79999923706055,53.16999816894531,53.16999816894531,53.779998779296875,113000.0,48.26676940917969,52.5099983215332,51.849998474121094,52.0,52.439998626708984,159000.0,46.55360794067383,23.56999969482422,22.1299991607666,23.510000228881836,22.25,0,22.25,1802.47998046875,1782.72998046875,1792.9000244140625,1802.06005859375,2072850000,1802.06005859375,620.8400268554688,611.5800170898438,613.7999877929688,620.8400268554688,40807700.0,620.8400268554688,23.459999084472656,21.90999984741211,23.34000015258789,21.920000076293945,0,21.920000076293945,1.75,-0.13,1.02,0.0,0.09,0.0
2010-02-17,24.8700008392334,24.729999542236328,24.8700008392334,24.75,7900.0,24.731182098388672,54.18000030517578,53.869998931884766,54.18000030517578,53.97999954223633,41800.0,48.44626998901367,52.7400016784668,52.439998626708984,52.72999954223633,52.68000030517578,182100.0,46.76667022705078,22.600000381469727,21.700000762939453,22.25,21.719999313354492,0,21.719999313354492,1811.199951171875,1799.25,1808.550048828125,1810.8599853515625,2103530000,1810.8599853515625,625.1699829101562,620.3300170898438,622.4099731445312,624.8300170898438,42592300.0,624.8300170898438,22.299999237060547,21.389999389648438,21.920000076293945,21.399999618530273,0,21.399999618530273,0.49,0.17,0.12,0.25,-0.05,0.0
2010-02-18,25.149999618530273,24.809999465942383,24.8700008392334,25.1299991607666,6100.0,25.110891342163086,54.529998779296875,53.81999969482422,53.81999969482422,54.47999954223633,35300.0,48.8950080871582,53.189998626708984,52.540000915527344,52.599998474121094,53.13999938964844,190600.0,47.175025939941406,22.209999084472656,20.600000381469727,21.719999313354492,20.6299991607666,0,20.6299991607666,1825.8199462890625,1806.760009765625,1809.010009765625,1823.3900146484375,2076820000,1823.3900146484375,629.3200073242188,622.8900146484375,623.5999755859375,629.3200073242188,38786200.0,629.3200073242188,21.709999084472656,20.43000030517578,21.389999389648438,20.649999618530273,0,20.649999618530273,0.62,0.11,0.0,0.29,-0.12,0.0
2010-02-19,25.309999465942383,25.09000015258789,25.110000610351562,25.290000915527344,64900.0,25.27077293395996,54.36000061035156,53.790000915527344,53.95000076293945,54.099998474121094,191800.0,48.55396270751953,53.290000915527344,52.790000915527344,52.900001525878906,53.08000183105469,145500.0,47.121761322021484,21.139999389648438,19.709999084472656,21.06999969482422,20.020000457763672,0,20.020000457763672,1830.3800048828125,1813.0799560546875,1816.93994140625,1823.3199462890625,2166660000,1823.3199462890625,632.8400268554688,626.5999755859375,628.6400146484375,631.6199951171875,39442800.0,631.6199951171875,20.940000534057617,19.8799991607666,20.649999618530273,20.809999465942383,0,20.809999465942383,0.28,0.08,0.48,-0.24,-0.02,0.0
2010-02-22,25.399999618530273,25.149999618530273,25.299999237060547,25.299999237060547,3300.0,25.28076171875,54.349998474121094,54.04999923706055,54.2599983215332,54.16999816894531,38900.0,48.616783142089844,53.290000915527344,52.81999969482422,53.279998779296875,52.970001220703125,258800.0,47.02410888671875,21.0,19.59000015258789,20.15999984741211,19.940000534057617,0,19.940000534057617,1829.1800537109375,1811.52001953125,1828.68994140625,1817.6300048828125,1976290000,1817.6300048828125,633.5499877929688,630.4600219726562,632.8300170898438,632.25,38144400.0,632.25,21.809999465942383,20.420000076293945,20.959999084472656,20.43000030517578,0,20.43000030517578,-0.05,0.04,0.57,-0.64,-0.13,0.0
2010-02-23,25.139999389648438,24.799999237060547,25.139999389648438,24.989999771118164,6000.0,24.970998764038086,54.34000015258789,53.130001068115234,54.34000015258789,53.459999084472656,152300.0,47.97957229614258,52.900001525878906,51.959999084472656,52.81999969482422,52.2599983215332,186100.0,46.393802642822266,21.940000534057617,20.059999465942383,20.389999389648438,21.3700008392334,0,21.3700008392334,1817.9599609375,1786.4599609375,1815.4300537109375,1793.8199462890625,2310910000,1793.8199462890625,631.52001953125,623.77001953125,631.3099975585938,625.0700073242188,45210500.0,625.0700073242188,22.190000534057617,20.760000228881836,20.860000610351562,21.549999237060547,0,21.549999237060547,-1.24,0.13,-0.94,0.26,-0.01,0.0
2010-02-24,25.219999313354492,24.950000762939453,25.149999618530273,25.190000534057617,2200.0,25.170848846435547,54.040000915527344,53.470001220703125,53.540000915527344,53.90999984741211,22200.0,48.38344192504883,52.93000030517578,52.47999954223633,52.47999954223633,52.75,186900.0,46.82880783081055,21.579999923706055,20.219999313354492,21.229999542236328,20.270000457763672,0,20.270000457763672,1819.5,1801.0400390625,1803.2900390625,1812.510009765625,2155810000,1812.510009765625,632.280029296875,625.75,625.8200073242188,630.4299926757812,41683600.0,630.4299926757812,21.6200008392334,20.610000610351562,21.549999237060547,20.6299991607666,0,20.6299991607666,0.94,-0.26,0.53,-0.22,0.02,0.0
2010-02-25,25.079999923706055,24.790000915527344,24.790000915527344,25.059999465942383,4200.0,25.04094696044922,53.68000030517578,52.66999816894531,52.97999954223633,53.68000030517578,58000.0,48.17702102661133,52.63999938964844,51.68000030517578,52.02000045776367,52.59000015258789,142300.0,46.686771392822266,22.68000030517578,20.059999465942383,22.030000686645508,20.100000381469727,0,20.100000381469727,1815.93994140625,1781.1199951171875,1791.1500244140625,1812.9100341796875,2300530000,1812.9100341796875,630.4600219726562,620.6099853515625,624.8099975585938,630.4600219726562,45211300.0,630.4600219726562,22.739999771118164,20.450000762939453,22.329999923706055,20.520000457763672,0,20.520000457763672,-0.13,0.28,0.28,0.1,-0.03,0.0
2010-02-26,25.280000686645508,25.110000610351562,25.110000610351562,25.229999542236328,3500.0,25.210817337036133,53.90999984741211,53.439998626708984,53.79999923706055,53.900001525878906,27000.0,48.37447738647461,52.77000045776367,52.36000061035156,52.619998931884766,52.650001525878906,92700.0,46.74003219604492,20.530000686645508,19.31999969482422,19.8799991607666,19.5,0,19.5,1822.199951171875,1804.0899658203125,1812.239990234375,1818.6800537109375,2283430000,1818.6800537109375,630.8099975585938,625.1599731445312,630.760009765625,628.5599975585938,39451900.0,628.5599975585938,20.790000915527344,19.770000457763672,20.59000015258789,19.780000686645508,0,19.780000686645508,0.13,-0.43,0.39,0.04,-0.06,0.0
2010-03-01,25.90999984741211,25.31999969482422,25.31999969482422,25.8799991607666,5700.0,25.860322952270508,54.59000015258789,54.11000061035156,54.15999984741211,54.54999923706055,256000.0,48.95783615112305,53.5099983215332,52.83000183105469,52.880001068115234,53.5,111500.0,47.49462890625,19.940000534057617,19.18000030517578,19.93000030517578,19.260000228881836,0,19.260000228881836,1848.0999755859375,1826.6099853515625,1826.6199951171875,1846.4000244140625,2504940000,1846.4000244140625,642.6500244140625,630.6099853515625,630.6099853515625,642.6500244140625,38476400.0,642.6500244140625,20.209999084472656,19.469999313354492,20.209999084472656,19.59000015258789,0,19.59000015258789,1.2,1.19,0.07,0.06,0.53,0.0
